,imdb_id,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
1645,tt0112619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,tt0140282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,tt0120661,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,tt0118744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1649,tt0120241,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1650,tt0120744,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,tt0120769,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,tt0120890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1653,tt0125454,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1654,tt0120642,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1655,tt0119250,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,tt0119942,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,tt0119780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1658,tt0120510,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1659,tt0120793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1660,tt0119049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,tt0124179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1662,tt0119560,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1663,tt0120219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,tt0120108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1665,tt0120772,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1666,tt0120645,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1667,tt0119305,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,tt0119905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,tt0120598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1670,tt0124295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,tt0118851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1672,tt0120738,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1673,tt0119272,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1674,tt0120749,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1675,tt0120176,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1676,tt0120632,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1677,tt0120728,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1678,tt0120773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,tt0120765,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1680,tt0124718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,tt0119196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1682,tt0120213,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1683,tt0118819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1684,tt0120906,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1685,tt0119792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,tt0117443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1687,tt0118755,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1688,tt0119947,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,tt0130019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1690,tt0119508,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1691,tt0118727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1692,tt0118577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,tt0120723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1694,tt0120725,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1695,tt0138563,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1696,tt0119987,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1697,tt0117786,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,tt0120265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,tt0119448,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1700,tt0118785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1701,tt0120841,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1702,tt0120742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,tt0120838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,tt0141986,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1705,tt0120609,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1706,tt0120856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,tt0120610,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1708,tt0118925,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1709,tt0119952,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,tt0113184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1711,tt0119683,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1712,tt0120211,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1713,tt0118866,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,tt0120647,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1715,tt0120531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1716,tt0125128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,tt0119506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,tt0120800,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1719,tt0120685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1720,tt0118798,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,tt0120669,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,tt0120777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,tt0131436,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,tt0119053,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1725,tt0119313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1726,tt0119375,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1727,tt0119547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1728,tt0120401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1729,tt0120787,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1730,tt0116692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,tt0120828,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1732,tt0127723,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1733,tt0118894,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1734,tt0139362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1735,tt0119494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1736,tt0125980,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,tt0118849,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1738,tt0116141,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,tt0126938,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1740,tt0122529,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,tt0143614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1742,tt0119717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1743,tt0120762,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1744,tt0140508,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1745,tt0120902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1746,tt0126344,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,tt0118998,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1748,tt0120780,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1749,tt0073540,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1750,tt0120321,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,tt0120443,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1752,tt0118789,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1753,tt0120591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1754,tt0122151,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1755,tt0123987,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1756,tt0122718,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1757,tt0138704,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1758,tt0140688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,tt0129387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1760,tt0052077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1761,tt0018578,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1762,tt0019729,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1763,tt0020629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1764,tt0021746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1765,tt0022958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1766,tt0023876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,tt0026752,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1768,tt0027698,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1769,tt0029146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,tt0030993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1771,tt0033729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,tt0035093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1773,tt0036872,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1774,tt0037884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,tt0036868,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1776,tt0039416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1777,tt0040416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,tt0041113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,tt0044672,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1780,tt0045793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1781,tt0047296,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,tt0048356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1783,tt0055614,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1784,tt0057590,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1785,tt0060665,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1786,tt0061811,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1787,tt0063385,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1788,tt0064665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,tt0067116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1790,tt0075148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,tt0079417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,tt0081283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,tt0082158,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1794,tt0086425,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,tt0089755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,tt0093389,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1797,tt0095953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,tt0097239,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,tt0065063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,tt0067309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1801,tt0087995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1802,tt0100142,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,tt0091369,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1804,tt0088847,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,tt0089686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1806,tt0093629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1807,tt0095742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1808,tt0097981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1809,tt0101917,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1810,tt0080761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1811,tt0082418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1812,tt0083972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1813,tt0087298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1814,tt0089173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1815,tt0091080,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1816,tt0095179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1817,tt0097388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1818,tt0077651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1819,tt0082495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1820,tt0085636,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1821,tt0095271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1822,tt0097474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1823,tt0081383,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1824,tt0093176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1825,tt0098136,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1826,tt0105179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1827,tt0094862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1828,tt0099253,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1829,tt0103956,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1830,tt0084516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1831,tt0091778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1832,tt0095889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1833,tt0070047,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1834,tt0076009,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1835,tt0099528,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1836,tt0093409,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1837,tt0097733,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1838,tt0104714,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1839,tt0087363,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1840,tt0099700,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1841,tt0089218,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1842,tt0120746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,tt0119910,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,tt0117898,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1845,tt0070723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1846,tt0017136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1847,tt0096874,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1848,tt0099088,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1849,tt0069113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,tt0076054,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1851,tt0054594,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1852,tt0078790,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1853,tt0054649,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1854,tt0034492,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1855,tt0047478,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,tt0094947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1857,tt0087182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1858,tt0095497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,tt0099674,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1860,tt0102757,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1861,tt0119558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1862,tt0134619,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1863,tt0120741,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,tt0120815,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1865,tt0137386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1866,tt0119007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,tt0066728,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1868,tt0066811,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1869,tt0088814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,tt0078869,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1871,tt0062737,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1872,tt0109287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1873,tt0075807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1874,tt0077305,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1875,tt0097053,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1876,tt0065566,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1877,tt0082199,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,tt0109520,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1879,tt0052722,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1880,tt0082263,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1881,tt0106868,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,tt0091059,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1883,tt0061715,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1884,tt0091149,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1885,tt0061749,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1886,tt0080861,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1887,tt0076137,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1888,tt0107120,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1889,tt0104437,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1890,tt0097523,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1891,tt0077698,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1892,tt0056095,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1893,tt0057180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1894,tt0120768,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1895,tt0120783,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1896,tt0131857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,tt0119165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,tt0120687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1899,tt0124115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,tt0098213,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1901,tt0089853,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1902,tt0039689,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1903,tt0059113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1904,tt0083922,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1905,tt0090203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,tt0086423,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1907,tt0106273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,tt0096734,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1909,tt0089126,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,tt0071910,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,tt0082736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,tt0090756,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1913,tt0089385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,tt0061852,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1915,tt0053994,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1916,tt0048280,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1917,tt0097757,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1918,tt0104868,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1919,tt0104940,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1920,tt0104990,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1921,tt0055254,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1922,tt0089731,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1923,tt0046183,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1924,tt0081353,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1925,tt0100477,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1926,tt0076618,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1927,tt0078158,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
